from_user,user_followers_count,user_friends_count,retweet,tweet
SonYritmo,262,705,True,False
camefo,281,1143,True,False
juan_bermejo,509,787,True,False
EAsempervirens,2267,1913,True,False
Transcendent_es,51,221,False,True
drotorrent,2473,3056,False,True
EAsempervirens,2267,1913,True,False
LuciaLond,50,128,True,False
EAsempervirens,2267,1913,True,False
EAsempervirens,2267,1913,True,False
Emicuervo13,390,946,True,False
jesusdelaosa,3417,2876,True,False
jesusdelaosa,3417,2876,True,False
NuevosRetosEA,1092,701,True,False
Edu_Ambiental,3739,780,True,False
Edu_Ambiental,3739,780,True,False
Edu_Ambiental,3739,780,True,False
Edu_Ambiental,3739,780,True,False
EAsempervirens,2267,1913,False,True
jesusdelaosa,3417,2876,True,False
jesusdelaosa,3417,2876,True,False
jesusdelaosa,3417,2876,True,False
jesusdelaosa,3417,2876,True,False
SonYritmo,262,705,True,False
jesusdelaosa,3417,2876,True,False
DabelLeandro,583,298,True,False
Something_Ivo,34,351,True,False
PaquiGodinoRoca,338,421,True,False
jesusdelaosa,3417,2876,True,False
jesusdelaosa,3417,2876,True,False
jesusdelaosa,3417,2876,True,False
drotorrent,2473,3056,False,True
EAsempervirens,2267,1913,True,False
jesusdelaosa,3417,2876,True,False
jesusdelaosa,3417,2876,True,False
reverdeconcausa,1633,644,True,False
David_Tovar82,261,471,True,False
PaquiGodinoRoca,338,421,False,True
maribelgomezga2,131,306,True,False
beambif,6342,4445,False,True
AEMArm,1602,2173,True,False
PaquiGodinoRoca,338,421,False,True
Edu_Ambiental,3739,780,True,False
Edu_Ambiental,3739,780,False,True
LAURADEVEGAF,734,980,True,False
beambif,6342,4445,False,True
EAPNEXTREMADURA,915,459,True,False
Edu_Ambiental,3739,780,True,False
Edu_Ambiental,3739,780,True,False
EAsempervirens,2267,1913,True,False
anamavallines,31,106,True,False
EAsempervirens,2267,1913,True,False
reverdeconcausa,1633,644,False,True
fausto_botta,431,428,True,False
EAsempervirens,2267,1913,True,False
EAsempervirens,2267,1913,True,False
EAsempervirens,2267,1913,True,False
drotorrent,2473,3056,False,True
EAsempervirens,2267,1913,True,False
EAsempervirens,2267,1913,True,False
Edu_Ambiental,3739,780,True,False
ieagalicia,247,781,True,False
Edu_Ambiental,3739,780,True,False
Edu_Ambiental,3739,780,True,False
Edu_Ambiental,3739,780,False,True
NuevosRetosEA,1092,701,False,True
JosechuFT,1921,1898,False,True
SonYritmo,262,705,True,False
ROCKWOOLInt,3065,855,True,False
prensa_igualdad,258,140,True,False
Igualdad_SF,2624,232,True,False
EAsempervirens,2267,1913,True,False
PaquiGodinoRoca,338,421,True,False
ekuischlaroche,5695,849,True,False
IgnacioHenares,2213,1725,False,True
ZeferinoMoreno6,8,15,True,False
Edu_Ambiental,3739,780,True,False
CinuPanama,4260,1367,False,True
Edu_Ambiental,3739,780,True,False
Edu_Ambiental,3739,780,False,True
VALOSRSE1,492,472,True,False
shareu20,168,319,True,False
joazcurrain,1213,591,False,True
Edu_Ambiental,3739,780,False,True
Wazo_Coop,1037,880,True,False
iagobueno,316,740,False,True
Edu_Ambiental,3739,780,True,False
drotorrent,2473,3056,False,True
Edu_Ambiental,3739,780,True,False
Edu_Ambiental,3739,780,True,False
PnudColombia,71619,3129,False,True
IgnacioHenares,2213,1725,False,True
ekuischlaroche,5699,849,True,False
drotorrent,2472,3056,True,False
JaviBerna,230,396,True,False
PaquiGodinoRoca,337,421,True,False
Edu_Ambiental,3737,780,True,False
EAsempervirens,2267,1913,True,False
Pastoralguasdua,75,485,True,False
EAsempervirens,2267,1913,True,False
drotorrent,2472,3056,False,True
iagobueno,315,737,False,True
fmorcillo,3532,2339,False,True
Edu_Ambiental,3737,780,True,False
CityScientists,851,554,True,False
drotorrent,2472,3056,False,True
CooperaIdeas,22,143,True,False
Comachibosa,278,471,True,False
Edu_Ambiental,3737,780,False,True
Path_azul,13,210,True,False
fundacionyuste,2087,1208,False,True
Edu_Ambiental,3737,780,True,False
AlQuintanilla,357,403,False,True
Edu_Ambiental,3737,780,False,True
manupleguezuelo,2202,1453,True,False
EAsempervirens,2267,1913,False,True
FundacionETNOR,4734,699,False,True
cambioclimastop,2758,613,False,True
EAsempervirens,2267,1913,True,False
EAsempervirens,2267,1913,True,False
EAsempervirens,2267,1913,True,False
OtroManagement,1379,1259,True,False
EAsempervirens,2267,1913,True,False
itaruta,420,797,True,False
EAsempervirens,2267,1913,True,False
RespSolidarias,455,1251,True,False
echalemex,2020,1230,False,True
Caesarfg,175,694,True,False
CinuPanama,4259,1367,False,True
julian_dangelo,3329,1196,False,True
FedericoSA63,346,110,True,False
RaulGlobalprl,254,69,True,False
libelula_group,3248,4541,True,False
CIRIEC_Esp,2061,1006,False,True
PADSTecho,23,179,False,True
AlejandraDamian,5218,686,False,True
SmartCity_Net,7588,882,False,True
EAPNGalicia,2394,409,True,False
jaldurio,2108,1485,True,False
Emasagra,2912,2644,False,True
RoviraClara,201,161,True,False
FipesOficial,1304,900,True,False
MujeresTech,6747,1701,True,False
ChuydeLuna,720,1269,True,False
marijosidemaya,432,389,True,False
MedialabPrado,57779,539,True,False
herreraberthely,96,1602,True,False
GPPRIDiputados,28825,911,True,False
BelenHidalgoF,105,140,True,False
beambif,6340,4445,False,True
entreactivos,40,100,True,False
RegMurciaBrux,1497,1529,False,True
gramontani,372,514,False,True
sonsomares,52,94,True,False
marifersaucedo2,6,9,True,False
marfragra,309,1057,True,False
jbgoikoetxea,1310,1761,False,True
ibarrapatr,316,378,True,False
pactocolombia,10590,2453,False,True
iagobueno,315,737,False,True
RafaPazHdez,152,817,True,False
DNP_Colombia,194411,1284,True,False
CordobCarlos,1851,1154,True,False
pablosuasnavas,146,256,True,False
Sumarse,5235,450,True,False
FuturoLatinoame,650,604,True,False
lgomez4,1188,747,False,True
BeatrizNSH,111,849,True,False
ADEX_PERU,26788,408,True,False
ADEX_PERU,26788,408,True,False
FUNDHEX,931,1458,False,True
BeatrizNSH,111,849,True,False
DPinedan,16,104,True,False
japedreno,3192,2807,True,False
LAURADEVEGAF,734,980,True,False
risierra88,2062,421,True,False
ciudadanialocal,2,59,True,False
Wargosh1,3,101,True,False
RespSolidarias,455,1251,False,True
ana_msanjurjo,602,1005,True,False
AlQuintanilla,357,403,False,True
pabloparola,408,371,False,True
Corresponsables,29081,176,False,True
Violet_Ruouiz,3024,1389,True,False
Violet_Ruouiz,3024,1389,True,False
CEPES2,4627,1154,False,True
OrcelisSaez,79,105,True,False
Olimpicozapata,0,7,True,False
DividendoSocial,285,714,True,False
tonyvives,4217,19,False,True
tonyvives,4217,19,False,True
AniluIngram,14569,574,False,True
TraviesaEdicion,253,389,True,False
CatedraUnescoJS,261,213,True,False
PaquiGodinoRoca,337,421,True,False
SEDESOH_GobOax,11222,372,True,False
innovasturias,5377,1853,True,False
CarrascoMorga,22,145,True,False
Yola_MartinezL,3024,1040,False,True
apt_americas,1032,1582,False,True
JesusZamoras,96,143,True,False
LeissaOrtiz,1014,1945,True,False
Roberto_R_R,14776,9629,True,False
beltranperote,862,723,True,False
margaridafeliu,906,749,True,False
SergioA94711276,16,6,True,False
cultura_guada,373,328,True,False
CapacitaRSE,19749,2180,False,True
MiradorCapula,578,317,True,False
laurag_p,14,126,True,False
AlvaroSEIASA,108,244,True,False
jlaap,1144,1548,True,False
PNuevoHorizonte,11,76,False,True
Ricardo43896361,78,48,True,False
davidgvtierrez,2926,846,False,True
educalidad115,564,3959,True,False
myordanovah,173,410,True,False
gaby_clich,84,200,True,False
Orchid212III,268,297,True,False
Co_Responsable,165,271,False,True
edith_cu,164,288,False,True
Anna_Riverart,140,247,True,False
CartelAmbiental,75,302,True,False
utpl,49338,1226,True,False
fatimatowanda,4,24,True,False
DemospazUAM,1056,596,True,False
mjguardiola1974,814,755,False,True
AviyeliN,3,11,True,False
fmorcillo,3531,2339,True,False
mjguardiola1974,814,755,False,True
Mabi_GC,800,888,False,True
LauraJuarezH,418,270,True,False
alfonsomarquezf,1202,2059,True,False
quinterogalvis,459,2068,True,False
LFdez_Palacios,729,492,True,False
Consum,16603,1689,True,False
PilarRQuiroga,135,93,True,False
EAsempervirens,2266,1913,True,False
omar_guevara007,51,183,True,False
DiverCityMx,34129,36962,False,True
pua_virgi,16,58,True,False
Saramaga90,117,273,True,False
jaramenfina,4,60,True,False
Migueldiezsanjo,449,759,True,False
TamiSpagnolo,238,302,True,False
MonikViera,2141,2610,False,True
villaverde_fapa,660,450,True,False
Corresponsables,29081,176,False,True
CIRIEC_Esp,2061,1006,True,False
hectorsilveirag,59,134,True,False
ederjfc,412,187,True,False
gemalroy,1094,917,False,True
viviana_simone,837,465,True,False
EySMunicipales,1669,1194,False,True
IRSLaRioja,880,815,False,True
Ethic_,34573,1805,False,True
Johanna45793627,0,4,True,False
marcozuritaj,90,22,True,False
katherineP1990,47,310,True,False
josesalinas,244,247,True,False
rizzo_paula,478,529,False,True
AyllonLoli,63,155,True,False
Uniandes,114354,90,True,False
aleal27,95,253,True,False
AOlveira81,505,395,True,False
oibescoop,185,90,False,True
sanandreslovers,181,242,False,True
berdeago,1583,995,False,True
BibliotecasRBJ,1342,180,True,False
Corresponsables,29081,176,False,True
CecytehIxcatlan,846,538,True,False
CONGDCA,1196,181,True,False
Isabelssouza,644,1210,True,False
IRSLaRioja,880,815,False,True
CAROLUSVEMPEROR,1134,713,True,False
JaimePinedaPin2,83,15,True,False
cecyteh_upde,286,486,True,False
hugotomazeti,394,771,True,False
AMIQnet,1317,632,False,True
palomapu,445,702,True,False
JosFerniza,89,69,True,False
fundacionyuste,2086,1207,False,True
MauMagdaleno,835,676,True,False
Verosol_es,548,687,False,True
EglantinaCanal1,180,181,True,False
CentroOds,10886,129,False,True
UnLtdSpain,3403,2029,False,True
marbrandd,751,1237,False,True
AlfonsGF77,291,729,True,False
AOlveira81,505,395,True,False
bizancio2010,365,220,True,False
imartalamas,5383,4945,True,False
UNRISD,32056,659,True,False
ChileVoluntario,3807,1378,False,True
UNRISD,32056,659,True,False
jose_curro,36,163,True,False
LaBolsaSocial,3601,766,True,False
49Rodolfo1,5,54,True,False
EcoHuella_com,612,240,True,False
imartalamas,5383,4945,True,False
JCuevasMorales,204,228,True,False
Lau_Ghezzi,898,1743,True,False
licguerrero,1553,1792,True,False
BasfFede,26,78,True,False
lanzarotejesus,1092,834,True,False
ibc_spain,88,304,True,False
ValentinCarrera,1738,1364,True,False
palencia_ana,2727,777,True,False
CAROLUSVEMPEROR,1132,713,True,False
fundacionyuste,2085,1207,False,True
InfoAquona,260,74,False,True
eMePsiPositiva,1768,471,True,False
Feique_Prensa,2799,841,True,False
ArmandoArriag16,34,90,True,False
Sociolidarios,831,843,True,False
Sociolidarios,831,843,True,False
Casaafrica,18132,716,False,True
gabrieldeler,337,820,False,True
ComUTPL,202,191,True,False
maperezleon,1879,2099,True,False
SEGITTUR,29899,1086,False,True
santiagopinzong,5425,2758,False,True
AytoVilladprado,1487,208,True,False
Alexis_Dguez,236,385,True,False
RCorderoRC,523,3653,True,False
infoaquara,435,157,False,True
planb_group,1628,1339,False,True
AulasOds,826,363,False,True
Mercasa_mercas,3446,957,False,True
Agenda_Empresa,2449,753,True,False
sonjaleja,44,63,True,False
EFEverde,106357,3463,False,True
shelly_herrera,556,1679,True,False
alternativa3,3594,1109,True,False
ibc_spain,88,303,True,False
PactoMundial,17715,560,True,False
yureoli,39,984,True,False
jbgoikoetxea,1308,1756,False,True
LAURADEVEGAF,734,980,False,True
giselawild,1936,952,True,False
Laraesku,293,937,False,True
M_Emprendedora,5162,571,True,False
oeticapublica,85,277,True,False
informaria,1686,738,False,True
iroser_RSE,7326,7953,False,True
MaitePelacho,831,1183,True,False
Corresponsables,29082,176,False,True
davidalba21,995,2634,True,False
CesarNandis,12,29,True,False
ardevaasf,282,1321,True,False
sonarqpaisajes,190,193,False,True
annabeyondme,1339,296,True,False
MarcMartnezGmez,343,659,False,True
llopisanna,179,181,False,True
CREAndalucia,4167,296,False,True
jav0m0rales,530,550,True,False
AnaliaC45821348,256,139,True,False
acentoline,457,424,False,True
anna_conte,276,131,True,False
ARparedes13,154,44,True,False
M_Emprendedora,5161,571,True,False
FPVMus,2366,1939,True,False
MarcosGRios,141,308,True,False
AMETIC_es,10806,1230,True,False
winandgreen,7,100,False,True
Any_Solution,630,722,True,False
dordonyez,1206,672,False,True
ColAsocQuimMad,690,705,True,False
foretica,17066,1335,True,False
CIB_CSIC,1643,229,True,False
CREAndalucia,4167,296,True,False
PactoMundial,17714,560,False,True
EvaPons5,76,232,True,False
EvaPons5,76,232,True,False
expoquimia,3737,978,True,False
LeoGutson,2105,995,False,True
esmeraldapegil,46,222,True,False
Hordago_org,502,798,True,False
carosantosR,1370,2137,True,False
GranCanariaMICE,198,140,False,True
AnaZambranafol,301,908,True,False
DemospazUAM,1055,595,True,False
CIRIEC_Esp,2059,1006,True,False
oibescoop,185,90,False,True
BBVAMomentum,5932,1448,False,True
sellofairtrade,3557,922,False,True
M_Emprendedora,5161,571,True,False
Agenda_Empresa,2449,753,True,False
mjmolram,573,416,False,True
SusChemSpain,2053,789,False,True
CREAndalucia,4167,296,True,False
miggar85,783,1132,True,False
antgalan,14884,11705,True,False
DemospazUAM,1055,595,False,True
FAquae,22085,1251,True,False
cosmoACCION,187,205,False,True
CEPES2,4625,1154,True,False
AnaZambranafol,301,908,False,True
Corresponsables,29084,175,False,True
gemalroy,1090,917,True,False
informaria,1686,738,False,True
fbuyolo,7264,6358,True,False
DemospazUAM,1055,595,True,False
vicfanjul,584,500,True,False
EvaPons5,76,232,True,False
asebio,10034,1401,True,False
pablojmoses,938,372,True,False
oibescoop,185,90,True,False
carosantosR,1370,2136,False,True
Raquel_Szt,976,1818,False,True
Agenda_Empresa,2449,753,True,False
ucomur,4057,4876,False,True
informaria,1686,738,False,True
LauraJuarezH,418,268,True,False
CREAndalucia,4168,296,False,True
AOlveira81,504,395,True,False
_celera,1635,1123,False,True
atlanticomedio,329,188,True,False
fundacionyuste,2084,1207,False,True
EmbEspAlemania,2987,268,False,True
oficinaiticadiz,82,18,False,True
ciberyolanda,3149,1398,True,False
Corresponsables,29084,176,False,True
fundacionmelior,1237,628,False,True
jbgoikoetxea,1307,1753,False,True
PactoMundial,17713,560,False,True
oibescoop,185,90,False,True
carosantosR,1370,2136,False,True
BrandOffOn,10530,1845,True,False
EmbEspAlemania,2987,268,False,True
_ICCL_,793,206,True,False
MineraSangre,297,931,True,False
jorgesolana,1183,595,False,True
Felipeuds_esp,26,22,True,False
JuntaEx_Europa,901,253,True,False
CICconstruccion,3151,257,True,False
MarioOstolaza,1362,2887,False,True
MariaBaRivas,181,463,True,False
PepeVigara,1176,2035,True,False
m_asantiago,2782,797,False,True
GBCEs,3683,1114,False,True
ValdiviaRVP,1293,1191,True,False
ensgismau,2879,1436,True,False
EstherMVZ,1475,5001,True,False
sustainalogy,716,534,True,False
ASIAN_Andalucia,566,349,True,False
TinoRodriguez82,1361,1245,True,False
CAONGD,2843,736,False,True
rubenborrega,143,360,True,False
pablolabajos_ma,114,158,True,False
MiriamLeiros,5589,5208,True,False
future_spain,1114,804,True,False
CEAes_,6730,447,True,False
EmbEspSkopje,1456,570,False,True
FEACEM,977,195,True,False
Rosbalas,717,592,True,False
j_edurne,134,239,True,False
reverdeconcausa,1633,644,True,False
ElenaGmezVega,530,423,True,False
EmbEspSkopje,1456,570,False,True
mariaarribasg,641,851,True,False
mariaarribasg,641,851,True,False
mariaarribasg,641,851,True,False
leidalagg,55,43,True,False
Ineco_es,2270,506,False,True
adiasev,74,172,True,False
recumadrid,284,309,True,False
_aeress_,935,497,True,False
raquelea,1222,1084,True,False
jaimecologist,1071,1926,True,False
IdeacionCanal,32,210,False,True
agorarsc,12899,3405,True,False
fvidasostenible,5595,2780,True,False
enoturEspana,6773,2479,True,False
AEF_fundaciones,4667,685,True,False
deva_cfs,1441,1259,True,False
drotorrent,2471,3056,True,False
Edu_Ambiental,3734,780,False,True
CIRIEC_Esp,2057,1004,False,True
covalcon,1374,5000,False,True
VICENTEZABALETA,2113,1459,True,False
EncarnacionCoco,2518,2045,True,False
pitirrojo,788,1054,False,True
jbgoikoetxea,1307,1752,False,True
ongdclm,1137,460,False,True
FundacionBeQual,2686,910,False,True
JlborauL,195,204,True,False
MercadosdelVino,1967,474,True,False
ChelodeJuana,120,118,True,False
fmorcillo,3530,2338,False,True
j_jph,677,311,True,False
FGarciadeSola,180,241,False,True
fundacionGSR,6341,225,False,True
AMIQGreenChem,813,289,True,False
puntosigre,11602,2221,False,True
DGobiernoCV,4711,538,True,False
CIRIEC_Esp,2057,1004,True,False
Hidrogea,2684,1001,False,True
anamilenasilvav,84,143,True,False
molcru,9694,7021,True,False
ePozas14,1050,743,True,False
UCETAM,593,360,True,False
jbgoikoetxea,1306,1752,True,False
jordglez,1213,2206,True,False
icacoop,13935,2341,True,False
JlborauL,195,204,True,False
ineditinnova,2994,1295,True,False
mbellido,1061,639,True,False
presidenteCSCAE,1021,502,True,False
irjjuventud,4341,938,True,False
CLIL4SDGs,341,1559,False,True
ONGDhmasd,811,1152,False,True
UECoE3,744,189,False,True
AOlveira81,504,395,True,False
banda_josep,22,59,True,False
FundacionBeQual,2686,910,False,True
EmbMexJapon,13325,16,False,True
fundacionyuste,2084,1207,False,True
CIRIEC_Esp,2057,1004,False,True
UNRISD,32056,659,False,True
CruzRojaCordoba,4456,491,True,False
isabel44540923,266,1336,True,False
isabel44540923,266,1336,True,False
LauraJuarezH,418,268,True,False
Funddateces,368,346,False,True
pozo_lau,1499,3751,True,False
caixabank,47078,621,False,True
fundacionyuste,2083,1207,False,True
Uponor_ES,2973,716,True,False
aambros,2131,1566,True,False
diasolidario,908,991,True,False
RevistaTOG,2279,2180,True,False
carosantosR,1371,2135,False,True
NuevosRetosEA,1091,701,True,False
joantp,2391,2121,True,False
areiaragon,226,83,True,False
AAFFCadiz,1314,701,True,False
cionglevante,250,386,True,False
Cajamar,8525,2668,True,False
Lauritatenerife,21,35,True,False
ElsyLuelmo,375,877,True,False
ESTEVE_news,11654,956,False,True
rainiero38,866,1362,True,False
VictoriaSeiasa,222,211,True,False
ACCIONA,114279,743,True,False
Casaafrica,18133,716,False,True
VictoriaSeiasa,222,211,True,False
imartalamas,5383,4944,True,False
imartalamas,5383,4944,True,False
a_alonsonunez,2367,1939,True,False
GRogadoMaria,160,184,True,False
Corresponsables,29087,2,False,True
empleo_SEPE,52513,428,True,False
FundacionBeQual,2686,910,False,True
pazhernandez81,916,224,False,True
frodrigq,129,198,True,False
GPSalmeron,5384,973,True,False
Edu_Ambiental,3734,780,True,False
SEDIC20,8672,774,True,False
EBienComun,6844,1002,True,False
